,major,req_name,req_courses
221,Biology and Biotechnology (BS),Biology of the Organism Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"['BB_3620', 'BB_3120', 'BB_1025', 'BB_3102', 'BB_3080', 'BB_3101', 'BB_3920', 'BB_3999']"
222,Biology and Biotechnology (BS),Capstone Experience Requirement (Biology and Biotechnology BS) - Undergraduate - 3 Credits,['BB_4900']
223,Biology and Biotechnology (BS),Cellular and Molecular Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"['BB_1035', 'BB_2550', 'BB_2920', 'BB_2003', 'BB_2950']"
224,Biology and Biotechnology (BS),Chemistry Requirement - Undergraduate - 15 Credits,"['CH_1010', 'CH_1020', 'CH_2310', 'CH_2320', 'CH_2330', 'CH_1030', 'CH_1040', 'CH_2360', 'CH_2640', 'CH_3510', 'CH_3550', 'CH_4110', 'CH_4160', 'CH_3530', 'CH_4140', 'CH_4170', 'CH_4130', 'CH_4120', 'CH_4190', 'CH_415X', 'CH_4330', 'CH_3410']"
225,Biology and Biotechnology (BS),Laboratory Experience 2000-Level Requirement - Undergraduate - 4.5 Credits,"['BB_2903', 'BB_2904', 'BB_2902', 'BB_2915', 'BB_2917', 'BB_2916', 'BB_2905', 'BB_3511', 'BB_2999', 'BB_2901']"
226,Biology and Biotechnology (BS),Laboratory Experience Requirement - Undergraduate - 7.5 Credits,"['BB_2915', 'BB_3570', 'BB_3527', 'BB_2903', 'BB_3512', 'BB_3530', 'BB_3517', 'BB_3521', 'BB_3511', 'BB_3513', 'BB_2902', 'BB_3514', 'BB_2904', 'BB_3526', 'CH_4170', 'BB_3525', 'CH_4150', 'BB_2917', 'BB_357X', 'BB_353X', 'BB_2950', 'BB_2030', 'BB_2550', 'BB_2920', 'BB_2003', 'BB_2040', 'BB_2916', 'BB_2050', 'BB_3080', 'BB_3050', 'BB_3101', 'BB_3516']"
227,Biology and Biotechnology (BS),"Mathematical Sciences, Physics, Computer Science and Engineering Requirement - Undergraduate - 15 Credits","['MA_1022', 'PH_1110', 'MA_1023', 'PH_1120', 'ES_2001', 'MA_1024', 'MA_1021', 'MA_2610', 'PH_115X', 'MA_2611', 'BB_3010', 'BB_4801', 'MA_2612', 'CS_1004', 'BCB_4001', 'MA_1020', 'MA_2051', 'CS_1101', 'MA_2201', 'PH_1111', 'PH_1121', 'MA_2621', 'CS_2102', 'CS_2022', 'PH_1130', 'PH_1140', 'BME_1001', 'CS_2119', 'CS_2301', 'ES_1020', 'BCB_3010', 'CS_2303', 'ES_2800', 'MA_2071', 'CS_3043', 'BB_3101', 'MA_1120', 'PH_2550']"
228,Biology and Biotechnology (BS),Organisms in their Environment Division of Biology Requirement (Biology and Biotechnology BS) - Undergraduate - 6 Credits,"['BB_2040', 'BB_1045', 'BB_2030', 'BB_2050', 'BB_4900', 'BB_3140', 'BB_3999']"
229,Biology and Biotechnology (BS),Related Course Requirement - Undergraduate - 9 Credits,"['CE_3059', 'BB_3080', 'BB_4999', 'CH_4110', 'CH_4120', 'CH_4140', 'BB_4900', 'CH_2330', 'CH_4130', 'BB_3999', 'BB_3010', 'BB_3050', 'BB_3102', 'BB_3101', 'BB_3570', 'BB_3521', 'BB_3530', 'BCB_4004', 'BB_3003', 'BB_4260', 'BB_3920', 'CHE_3301', 'CH_4150', 'CS_4803', 'BB_3140', 'BB_3120', 'BCB_4002', 'ES_3001', 'BB_3620', 'BCB_3010', 'BB_4801', 'BB_3513', 'BCB_4001', 'BB_3517', 'CH_3510', 'BB_3512', 'CH_4160', 'BB_4550', 'BB_3526', 'BB_3527', 'BB_4065', 'BB_3511', 'BB_3514', 'BB_3525']"
230,Biology and Biotechnology (BS),WPI Major Qualifying Project (Biology and Biotechnology BS) Requirement - Undergraduate - 9 or 12 Credits,"['BB_MQP', 'ID_MQP']"
231,Interactive Media and Game Development Minor,Additional Interactive Media and Game Development Requirement (Interactive Media and Game Development Minor) - Undergraduate - 9 Credits,"['AR_2101', 'IMGD_3101', 'IMGD_2222', 'AR_2700', 'AR_2222', 'IMGD_2400', 'IMGD_3000', 'IMGD_1002', 'IMGD_2000', 'IMGD_2030', 'IMGD_2101', 'AR_3101', 'IMGD_2900', 'IMGD_2905']"
232,Interactive Media and Game Development Minor,Core Requirement (Interactive Media and Game Development Minor) - Undergraduate - 6 Credits,"['IMGD_1000', 'IMGD_1002', 'IMGD_1001']"
233,Interactive Media and Game Development Minor,Interactive Media and Game Development Capstone Experience Requirement (Interactive Media and Game Development Minor) - Undergraduate - 3 Credits,"['IMGD_3101', 'AR_3222', 'IMGD_3000', 'IMGD_4000']"
234,Interdisciplinary (BS),WPI Humanities and Arts Completion of Degree Requirement - Undergraduate,['CDR_HUA']
235,Interdisciplinary (BS),WPI Major Qualifying Project (Interdisciplinary BS) Requirement - Undergraduate - 9 or 12 Credits,['ID_MQP']
236,Architectural Engineering (BS),Architectural Engineering - Mathematics and Basic Science Elective Requirement - Undergraduate - 6 Credits,"['PH_2101', 'ES_3004', 'ES_3001', 'PH_2550', 'CH_1010', 'PH_1110']"
237,Architectural Engineering (BS),Architectural Engineering - Mathematics Requirement - Undergraduate - 21 Credits,"['MA_1021', 'MA_1022', 'MA_1023', 'MA_1024', 'MA_2051', 'MA_2071', 'MA_2611', 'MA_2621']"
238,Architectural Engineering (BS),Architectural Engineering Complements Requirement - Undergraduate - 6 Credits,"['AREN_2023', 'AR_2114']"
239,Architectural Engineering (BS),Architectural Engineering Experimentation Requirement - Undergraduate - 3 Credits,"['AREN_3003', 'AREN_3999', 'AREN_3025', 'CE_3026']"
240,Architectural Engineering (BS),Building Electrical Systems Requirement - Undergraduate - 6 Credits,"['AREN_2004', 'AREN_2025', 'AREN_3005']"
241,Architectural Engineering (BS),Building Mechanical Systems Requirement - Undergraduate - 15 Credits,"['AREN_3024', 'AREN_3003', 'AREN_3006', 'AREN_3020', 'AREN_3022', 'FP_3080', 'AREN_3999']"
242,Architectural Engineering (BS),Building Structural Engineering Requirement - Undergraduate - 15 Credits,"['CE_2000', 'CE_2001', 'CE_2002', 'CE_3008', 'CE_3010', 'CE_3006', 'CE_3044', 'CE_3041', 'ES_2501', 'ES_2502']"
243,Architectural Engineering (BS),Construction/Construction Management Requirement - Undergraduate - 6 Credits,"['CE_3022', 'CE_3025', 'CE_3020', 'OIE_2850']"
244,Architectural Engineering (BS),General Architectural Design Requirement - Undergraduate - 6 Credits,"['AREN_2002', 'AREN_3002', 'AREN_3024', 'AREN_2023']"
245,Architectural Engineering (BS),WPI Major Qualifying Project (Architectural Engineering) Requirement - Undergraduate - 9 or 12 Credits,['CE_MQP']
246,Business Minor,Business Courses 4000-Level Requirement (Business Minor) - Undergraduate - 3 Credits,"['BUS_4030', 'ETR_4930']"
247,Business Minor,Business Courses Requirement (Business Minor) - Undergraduate - 15 Credits,"['ECON_1110', 'BUS_1010', 'BUS_3020', 'BUS_2020', 'BUS_1020', 'BUS_2060', 'BUS_2070', 'ECON_1120', 'BUS_2080', 'BUS_3010']"
248,Aerospace Engineering (BS),Aeronautical Track - Aeronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 39 Credits,"['ES_2001', 'ES_2503', 'ES_3001', 'AE_2712', 'AE_3712', 'AE_4717', 'AE_3602', 'AE_3713', 'AE_3711', 'AE_3410', 'AE_4723', 'AE_4210', 'AE_4410', 'AE_4712', 'AE_3430', 'PE_2014', 'AE_4711', 'ID_PQP', 'AE_4999', 'AE_3120', 'AE_4770']"
249,Aerospace Engineering (BS),Aeronautical Track - Astronautical Engineering Requirement (Aerospace Engineering BS) - Undergraduate - 6 Credits,"['AE_2713', 'AE_4733', 'AE_3310']"
250,Aerospace Engineering (BS),Aeronautical Track - Experimentation Requirement (Aerospace Engineering BS) - Undergraduate - 3 Credits,"['ME_3901', 'ME_3902']"
251,Biochemistry (BS),Additional Biology Requirement - Undergraduate - 3 Credits,"['BB_1035', 'CH_4190', 'BB_2950', 'BB_2030', 'BB_2050', 'BB_1002', 'BB_2003', 'BB_1001', 'BB_3080', 'BB_3512', 'BB_2904', 'BB_1025', 'BB_3140', 'BB_3530', 'BB_3050', 'BB_2902', 'BB_2915', 'BB_2903', 'BB_2550', 'BB_357X', 'BB_2920']"
252,Biochemistry (BS),Additional Chemistry and Biochemistry Requirement - Undergraduate - 12 Credits,"['CH_1020', 'CH_1030', 'CH_MQP', 'CH_1010', 'CH_1040', 'CH_4140', 'CH_2330', 'CH_415X', 'CH_2360', 'CH_4160', 'CH_4330', 'CH_2640', 'CH_3510', 'CH_2310', 'CH_2320']"
253,Biochemistry (BS),Additional Laboratory Requirement (See catalog for restrictions) - Undergraduate - 3 Credits,"['BB_3527', 'BB_2915', 'CH_2360', 'BB_3512', 'BB_2902', 'BB_2904', 'BB_2903', 'CH_4150', 'BB_3511', 'BB_357X', 'CH_2660', 'BB_3513', 'BB_3514', 'BB_2917', 'BB_3517', 'CH_2640', 'CH_4170', 'CH_2650', 'BB_2916', 'BB_2905', 'BB_3525']"
254,Biochemistry (BS),Advanced Biology Requirement - Undergraduate - 3 Credits,"['BB_3003', 'BB_3517', 'BB_3050', 'BB_3920', 'BB_3080', 'BB_3120', 'BB_3101', 'BCB_4001', 'BCB_3010', 'BB_3102', 'BB_3530', 'BB_3513', 'BB_3514', 'BB_3512', 'BB_3620', 'BB_3140', 'BB_3999', 'BB_4550', 'BB_3010', 'BB_3526']"
255,Biochemistry (BS),Biochemistry Free Electives Requirement - Undergraduate - 9 Credits,"['TH_2227', 'EN_1251', 'TH_1225', 'EN_2222', 'MA_2611', 'ID_PQP', 'PE_2013', 'HI_2400', 'CS_1004', 'PE_1216', 'CN_1541', 'BB_3527', 'PSY_2410', 'BB_1025', 'BB_1035', 'FIN_1250', 'BB_3514', 'BB_3517', 'BB_3511', 'FY_1800', 'CH_2640', 'BB_4900', 'WR_2500', 'PSY_2407', 'BB_3513', 'CHE_2011', 'HI_2350', 'EN_1242', 'PSY_1404', 'ID_2100', 'PSY_1504', 'PY_2713', 'CS_2223', 'CS_2303', 'CS_2011', 'ID_130X', 'BB_2915', 'ID_2050', 'BME_2001', 'PE_1225', 'DS_1010', 'MA_2612', 'PH_1120', 'CS_1101', 'BB_2950', 'PSY_1402', 'ID_2999', 'MU_2636', 'HI_3317', 'CN_356X', 'PE_2006', 'PE_2011', 'GOV_1301', 'WR_3214', 'BB_3010', 'PSY_2408', 'ES_1020', 'ES_200X', 'CH_4190', 'BCB_1003', 'CS_2102', 'CS_2022', 'CH_2670', 'CH_MQP', 'BUS_1010', 'CH_4140', 'CH_4330', 'CH_2330', 'BB_2902', 'HI_1312', 'SP_3527', 'PE_1213', 'SP_3999', 'PE_2009', 'BB_3050', 'BB_2030', 'BME_2811', 'BME_1004', 'BME_2211', 'WR_250X', 'SP_3528', 'PH_115X', 'CN_2544', 'CN_3541', 'CN_3542', 'CHE_1011', 'FY_1101', 'ES_2001', 'BME_3813', 'WR_2010', 'BB_2003', 'MU_2720', 'EN_2252', 'ECE_2010', 'CHE_2012', 'BME_1001', 'BUS_2080', 'HI_1332', 'AR_2201', 'RE_2724']"
256,Biochemistry (BS),Biochemistry Requirement - Undergraduate - 12 Credits,"['CH_4110', 'CH_4140', 'CH_4130', 'CH_4120', 'CH_4190', 'CH_4170', 'CH_4160', 'CH_4150', 'CH_415X', 'BB_4190', 'CH_4999']"
257,Biochemistry (BS),Cell Biology Requirement - Undergraduate - 3 Credits,['BB_2550']
258,Biochemistry (BS),CH 4150 or CH 4170 Requirement - Undergraduate - 3 Credits,"['CH_4150', 'CH_4170']"
259,Biochemistry (BS),Chemistry or Biochemistry Laboratory Requirement - Undergraduate - 3 Credits,"['CH_2640', 'CH_2360', 'CH_4170', 'CH_2660', 'CH_4150', 'CH_2999']"
260,Biochemistry (BS),Genetics Requirement - Undergraduate - 3 Credits,['BB_2920']
261,Biochemistry (BS),Inorganic Chemistry 3000 Level or Higher Requirement - Undergraduate - 3 Credits,"['CH_3410', 'CH_4420']"
262,Biochemistry (BS),Mathematics and Physics Requirement - Undergraduate 18 Credits,"['MA_1024', 'MA_2051', 'PH_1110', 'MA_2611', 'MA_1021', 'MA_1022', 'MA_1023', 'PH_1120', 'PH_115X', 'PH_2510', 'MA_2610', 'MA_1020', 'PH_1130', 'PH_1111', 'PH_1121', 'MA_2621', 'CS_4032', 'MA_2071', 'MA_2073', 'MA_2612', 'MA_1120', 'BCB_4004', 'MA_1033', 'MA_1034', 'PH_1140']"
263,Biochemistry (BS),Natural or Computer Science Requirement - Undergraduate - 3 Credits,"['CS_1004', 'FY_1101', 'BB_2003', 'FY_1100', 'BB_3003', 'CS_2102', 'PH_1120', 'BB_1035', 'CS_1102', 'BB_2950', 'CH_2330', 'PH_115X', 'BB_3102', 'PH_1111', 'BB_3050', 'BB_3512', 'BB_2903', 'BB_3527', 'CS_1101', 'BB_3521', 'BB_3570', 'BCB_1003', 'BB_3080', 'BB_3511', 'CH_4170', 'BB_2550', 'BB_3513', 'BB_3526', 'PH_1110', 'BB_2920', 'BB_1001', 'AR_1100']"
264,Biochemistry (BS),Organic Chemistry Requirement - Undergraduate - 9 Credits,"['CH_2310', 'CH_2320', 'CH_2330', 'CH_2360']"
265,Biochemistry (BS),Physical Chemistry 3000 Level or Higher Requirement - Undergraduate - 3 Credits,"['CH_3510', 'CH_3530', 'CH_3550']"
266,Biochemistry (BS),WPI Major Qualifying Project (Biochemistry BS) Requirement - Undergraduate - 9 or 12 Credits,"['CH_MQP', 'ID_MQP']"
267,Theatre Minor,Drama/Theatre Capstone Experience Requirement (Drama/Theatre Minor) - Undergraduate - 3 Credits,['TH_3999']
268,Theatre Minor,Drama/Theatre Course Requirement (Drama/Theatre Minor) - Undergraduate - 12 Credits,"['TH_2225', 'EN_2221', 'TH_110X', 'EN_2222', 'TH_1999', 'EN_1222', 'TH_1221', 'EN_1221', 'TH_2999', 'TH_1100', 'TH_4225', 'TH_4227', 'TH_3229', 'EN_3222', 'TH_1225', 'EN_3223']"
269,Theatre Minor,Drama/Theatre Performances Requirement (Drama/Theatre Minor) - Undergraduate - 3 Credits,"['TH_2227', 'TH_1225', 'TH_2225', 'TH_2999']"
270,Astrophysics Minor,Astrophysics Requirement (Astrophysics Minor) - Undergraduate - 9 Credits,"['AE_2550', 'PH_2540', 'PH_2520', 'PH_2550']"
271,Astrophysics Minor,Electromagnetisms Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,"['PH_1121', 'PH_1120']"
272,Astrophysics Minor,Mechanics Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,"['PH_1111', 'PH_1110', 'PH_2201']"
273,Astrophysics Minor,Quantum Mechanics Requirement (Astrophysics Minor) - Undergraduate - 3 Credits,['PH_1130']
274,Chemistry Minor,Chemistry 1000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 3 Credits,['CH_1010']
275,Chemistry Minor,Chemistry 2000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 6 Credits,"['CH_2310', 'CH_2320', 'CH_2360', 'CH_3510', 'CH_3530', 'CH_3410']"
276,Chemistry Minor,Chemistry 3000 and 4000 Level Courses Requirement (Chemistry Minor) - Undergraduate - 6 Credits,"['CH_3410', 'CH_4130', 'CH_4120', 'CH_4150', 'CH_3550', 'CH_4140', 'CH_3510', 'CH_3530', 'CH_4110']"
277,Chemistry Minor,Chemistry 4000 Level Capstone Courses Requirement (Chemistry Minor) - Undergraduate - 3 Credits,"['CH_4110', 'CH_4420']"
278,Civil Engineering (BS),"Basic Science - Chemistry, Physics and Additional Science Requirement - Undergraduate - 12 Credits","['CH_1010', 'CH_1020', 'PH_1110', 'BB_1002', 'BB_1035', 'GE_2341', 'PH_1111', 'BB_2003', 'BB_1001', 'PH_1130', 'BB_1025', 'BB_1045', 'PH_1120', 'FY_1101', 'BB_1003', 'PH_2201', 'CH_3410', 'CH_2310', 'CH_4110', 'BB_2550']"
279,Civil Engineering (BS),Civil Engineering Free Electives Requirement - Undergraduate - 9 Credits,"['ES_2502', 'MA_2071', 'ES_3001', 'INTL_2100', 'CE_3070', 'CE_4071', 'FY_1100', 'HI_1350', 'ID_2050', 'FY_1101', 'BUS_1010', 'BUS_2020', 'BUS_2080', 'STS_1200', 'CE_3022', 'CE_3044', 'CE_3059', 'CE_3031', 'CS_2102', 'HI_2324', 'CE_3025', 'MA_2621', 'FP_3080', 'CE_3008', 'EN_3225', 'TH_110X', 'PE_1019', 'ID_PQP', 'PE_1013', 'ES_2503', 'CS_1004', 'PSY_2800', 'ML_1011', 'ML_1012', 'ML_1021', 'ML_1022', 'ML_3011', 'OIE_3510', 'ES_1310', 'CE_1030', 'FP_3070', 'FP_4001', 'CE_3030', 'PH_2101', 'ID_2999', 'BB_2550', 'BB_1002', 'BUS_3010', 'MU_2635', 'HU_2230', 'CE_4007', 'CE_4017', 'FIN_1250', 'EN_2219', 'CE_3020', 'MU_1611', 'MU_1511', 'CE_3061', 'CE_3006', 'AR_2114', 'CE_3074', 'ENV_2900', 'BB_2050', 'PSY_2401', 'PSY_1401', 'ECON_1110', 'OBC_4367', 'ES_3003', 'BUS_2060', 'CE_3050', 'ES_1020', 'ME_2300', 'CE_3060', 'ETR_1100', 'ME_1800', 'CE_4063', 'CE_3062', 'CE_3010', 'DEV_3999', 'ENV_2201', 'ML_2011', 'ML_2012', 'ML_2021', 'ML_2022', 'HI_1314', 'ID_IQP', 'CE_3041', 'BUS_1020', 'ES_3004', 'AS_1001', 'AS_1002', 'AS_1003', 'AS_1004', 'AS_2001', 'AS_2002', 'AS_2003', 'AS_2004', 'AS_3001', 'BB_2030', 'AREN_2023', 'INTL_3050', 'INTL_2910', 'AR_2202', 'ENV_1500', 'ENV_1100', 'HI_3314', 'CE_4061', 'HU_2900', 'HU_2999', 'WR_1010', 'SP_3527', 'ME_4832', 'ME_4512', 'PE_2013', 'FY_1800', 'WR_1020', 'AR_3222', 'PE_1217', 'ECE_2010', 'ENV_2700', 'ENV_210X', 'PE_2001']"
280,Civil Engineering (BS),Civil Engineering Requirement - Undergraduate - 21 Credits,"['CE_2000', 'CE_2001', 'CE_2002', 'CE_3010', 'CE_3020', 'CE_3022', 'CE_3041', 'CE_3050', 'CE_3059', 'CE_3030', 'CE_3061', 'CE_3062', 'CE_1030', 'ES_2503', 'CE_3006', 'ES_3004', 'CE_3070', 'CE_2020', 'CE_3074', 'CE_3060', 'CE_3008', 'CE_3031', 'CE_3025', 'CE_4063', 'ES_2800', 'CE_3051', 'CE_4071', 'CE_3044', 'CE_4007', 'CE_3026', 'CE_4061', 'CE_4600', 'CE_3024']"
281,Civil Engineering (BS),Engineering Science and Design Electives Requirement - Undergraduate - 15 Credits,"['ES_2501', 'ES_1310', 'ES_2503', 'CE_3006', 'ECE_2010', 'ES_3001', 'ES_3004', 'CE_3031', 'CE_3044', 'CE_3030', 'CE_3060', 'CE_3061', 'CE_3074', 'CE_2002', 'CE_1030', 'CE_3025', 'CE_4071', 'FP_3070', 'CE_3070', 'CE_3008', 'CE_4017', 'ES_3003', 'CE_4007', 'ME_2820', 'CE_3022', 'ES_2001', 'AE_2550', 'AREN_2023', 'ES_150X', 'ES_202X', 'CE_4020', 'CE_3051', 'CS_1004', 'CE_4063', 'AREN_2002', 'AREN_3003', 'AREN_3006', 'AREN_3020', 'CE_4060', 'CE_4061', 'ES_2502', 'ES_2800', 'CE_3020', 'ME_4813', 'CHE_2012', 'ES_200X', 'CE_2000', 'CE_3050', 'ES_1020', 'CE_3041', 'CE_3062', 'CE_3059', 'ME_1520', 'CHE_1011', 'CE_2001', 'CE_3010', 'FY_1100', 'CS_1101', 'AE_2712', 'AREN_2025', 'AREN_2004', 'AREN_3024', 'ME_1800', 'ME_4320', 'CS_2119', 'AREN_3999', 'ES_3501', 'RBE_1001', 'CE_3026', 'CE_2020', 'CS_2102', 'CHE_2011', 'CHE_2013', 'FP_3080', 'ECE_2029', 'CE_3024']"
282,Civil Engineering (BS),Laboratory Experience Requirement - Undergraduate - 6 Credits,"['CE_2020', 'CE_3026', 'CE_4060', 'CE_4054', 'CE_3024']"
283,Civil Engineering (BS),Math and Basic Science Requirement - Undergraduate - 9 Credits,"['MA_1024', 'MA_2621', 'PH_1120', 'MA_2612', 'MA_2071', 'GE_2341', 'BB_2550', 'CH_1030', 'CH_2640', 'PH_2101', 'FY_1101', 'BB_1001', 'FY_1100', 'BB_2050', 'BB_2030', 'MA_1971', 'CH_2310', 'BB_1045', 'CH_1040', 'PH_1140', 'MA_2210', 'BB_1035', 'MA_2201', 'BB_1025', 'MA_4451', 'MA_1034', 'PH_1121', 'PH_1110', 'CH_1010', 'MA_1021', 'MA_1022', 'CH_1020', 'MA_1023', 'MA_2051', 'MA_1020', 'MA_2611', 'BB_1002', 'BB_2040', 'INTL_1100', 'ENV_1100', 'AR_1101', 'PH_1111', 'AR_1100', 'MA_1120']"
284,Civil Engineering (BS),Mathematics Requirement - Undergraduate - 15 Credits,"['MA_1023', 'MA_2051', 'MA_2611', 'MA_1020', 'MA_1022', 'MA_1021', 'MA_2612', 'MA_2610', 'MA_1033', 'MA_1024', 'MA_2621']"
285,Civil Engineering (BS),Outside of Civil Engineering Requirement - Undergraduate - 3 Credits,"['ES_2001', 'FP_3070', 'AREN_2023', 'ES_3001', 'ECE_2010', 'AREN_2002', 'AE_2550', 'CS_2102', 'CHE_2011', 'AE_3712', 'ES_3003', 'ME_2300', 'FP_3080']"
286,Civil Engineering (BS),WPI Major Qualifying Project (Civil Engineering BS) Requirement - Undergraduate - 9 or 12 Credits,"['ID_MQP', 'CE_MQP']"
287,Environmental and Sustainability Studies (BA),Basic Social Science and Humanities Requirement - Undergraduate - 9 Credits,"['GOV_1303', 'ECON_1110', 'INTL_1300', 'ID_2050', 'ECON_1120', 'HI_2310', 'HI_3334', 'ECON_2117', 'HI_3317', 'PSY_3400', 'WR_1011', 'STS_1200', 'PY_2717', 'HI_3335', 'HI_1312', 'HI_2332', 'HI_3312', 'ECON_2125', 'HI_2401']"
288,Environmental and Sustainability Studies (BA),Environmental and Sustainability Biology Requirement - Undergraduate - 6 Credits,"['BB_1002', 'BB_1045', 'BB_2050', 'BB_2904', 'BB_2040', 'BB_2030', 'BB_2950', 'BB_3999', 'BB_2550', 'BB_2902', 'BB_2920', 'BB_3525']"
289,Environmental and Sustainability Studies (BA),Environmental and Sustainability Engineering Requirement - Undergraduate - 3 Credits,"['CE_3059', 'ES_2001', 'CS_2102', 'ES_2800', 'ES_1500', 'CE_2000', 'CHE_2011']"
290,Environmental and Sustainability Studies (BA),Environmental and Sustainability Mathematics Requirement - Undergraduate - 9 Credits,"['MA_1021', 'MA_1022', 'MA_1023', 'MA_2611', 'MA_2610', 'MA_1020', 'MA_1024']"
291,Environmental and Sustainability Studies (BA),Environmental and Sustainability Other Math and Basic Science Requirement - Undergraduate - 3 Credits,"['AREN_3024', 'PH_1110', 'BB_2003', 'CH_1030', 'MA_2071', 'MA_1023', 'PH_1111', 'BB_1035', 'BB_1045', 'CH_1010', 'MA_2051', 'MA_1022']"
292,Environmental and Sustainability Studies (BA),Environmental and Sustainability Studies Free Electives Requirement - Undergraduate - 9 Credits,"['BUS_1020', 'AREN_2023', 'ID_2050', 'PH_1120', 'MA_1024', 'MA_2051', 'ID_PQP', 'FIN_1250', 'FY_1100', 'MA_1023', 'CS_1102', 'PH_1110', 'CS_2303', 'FY_1101', 'MA_2071', 'PH_1121', 'PSY_2406', 'PSY_1412', 'PSY_1504', 'FY_1800', 'CS_1004', 'BB_1045', 'CH_1030', 'ENV_210X', 'BB_1035', 'CE_1030', 'BB_1002']"
293,Environmental and Sustainability Studies (BA),Environmental Science and Engineering - Ecology Requirement - Undergraduate - 3 Credits,"['BB_2904', 'BB_2040', 'BB_2550', 'ES_1310']"
294,Environmental and Sustainability Studies (BA),Environmental Science and Engineering Requirement - Undergraduate - 21 Credits,"['CE_3070', 'GE_2341', 'ES_2503', 'ES_3004', 'ES_3003', 'ES_2501', 'ES_3001', 'ES_2502', 'BB_2030', 'BB_3140', 'BB_3120', 'BB_2050', 'BB_2550', 'ES_2800', 'BB_294X', 'BUS_1020', 'CE_3059', 'CE_3074', 'PH_1110', 'ES_1310', 'CE_1030', 'ENV_3999', 'ENV_4400', 'PH_101X', 'PH_2101', 'PH_2201', 'PH_2202', 'BB_2040', 'PH_3401', 'PH_2550', 'PH_3402', 'ES_2001', 'BB_2904', 'CE_3010', 'CH_2310', 'CH_2360', 'BB_2920', 'CH_2320', 'BB_3003', 'BB_3101', 'BB_2915', 'BB_2917', 'BB_2903', 'BB_3526', 'BB_2902', 'BB_3512', 'BB_3999', 'BB_3010', 'CE_2000', 'CE_2020', 'CE_2001', 'CE_3050', 'CE_2002', 'CE_4071', 'CE_3020', 'CE_3006', 'CE_3026', 'CE_3041', 'CE_3030', 'ES_150X', 'CE_3061', 'CHE_2012', 'CHE_2011', 'CHE_2013', 'CHE_2014']"
295,Environmental and Sustainability Studies (BA),Environmental Social Science and Humanities Requirement - Undergraduate - 18 Credits,"['HI_2400', 'ENV_2600', 'PY_2717', 'GOV_2319', 'ENV_130X', 'HI_2318', 'ENV_4400', 'GOV_2311', 'ENV_2710', 'ENV_1999', 'ENV_1500', 'ENV_2700', 'ECON_2117', 'ENV_2500', 'ENV_2201', 'HI_3317', 'ID_2050', 'ENV_2310', 'ENV_2900', 'HI_2403', 'HI_2401']"
296,Environmental and Sustainability Studies (BA),Environmental Studies Core Requirement - Undergraduate - 9 Credits,"['ENV_3100', 'ENV_1100', 'ENV_4400', 'ENV_2201', 'ENV_130X', 'ENV_2500', 'ENV_2600', 'ENV_2310', 'ENV_2700', 'ENV_2400', 'ENV_271X', 'DEV_4400', 'ENV_4999', 'ENV_1500']"
297,Environmental and Sustainability Studies (BA),WPI Major Qualifying Project (Environmental and Sustainability Studies BA) Requirement - Undergraduate - 9 or 12 Credits,"['ID_MQP', 'ENV_MQP']"
298,Biomedical Engineering (BS),Biomedical Engineering - Additional 2000-Level and Above Engineering - Undergraduate - 3 Credits,"['ES_2001', 'BME_2211', 'ES_2501', 'BME_2001', 'BME_2811', 'BME_2511', 'BME_2502', 'CE_3062', 'BME_4300', 'BME_3999', 'BME_2610', 'BME_4828', 'BME_2210', 'BME_3111', 'BME_3300', 'BME_4831', 'BME_3811', 'BME_3813', 'BME_3505']"
299,Environmental and Sustainability Studies Minor,Environmental Social Science and Humanities Requirement (Environmental and Sustainability Studies Minor) - Undergraduate - 9 Credits,"['HI_2400', 'ECON_2117', 'GOV_2311', 'PY_2717', 'HI_3317', 'GOV_2319', 'BB_1001', 'BB_2030', 'GE_2341', 'BB_2040', 'ENV_1100', 'ENV_2600', 'EN_2237', 'ENV_2700']"
300,Environmental and Sustainability Studies Minor,Environmental Studies Capstone (Environmental and Sustainability Studies Minor) - Undergraduate - 3 Credits,"['ENV_4400', 'BB_3999']"
301,Environmental and Sustainability Studies Minor,Environmental Studies Core (Environmental and Sustainability Studies Minor) - Undergraduate - 6 Credits,"['ENV_271X', 'ENV_1100', 'ENV_2310', 'ENV_2201', 'ENV_2600', 'ENV_1500', 'ENV_2700']"
302,Environmental and Sustainability Studies (BA),Environmental and Sustainability Chemistry Requirement - Undergraduate - 6 Credits,"['CH_1010', 'CH_1020']"
